actual_demand_next_30_days,expected_demand_next_30_days,lead_time_days,month_cos,month_sin,quantity_on_hand,quantity_to_reorder_ratio,reorder_level,stockout_within_lead_time,supplier_on_time_rate,unit_cost,material_category
131.81,196.5,17.0,-1.8369701987210297e-16,-1.0,278.9,2.261962692619627,123.3,0,0.7882,3.16,fabric
162.75,212.2,22.0,-1.8369701987210297e-16,-1.0,88.4,0.5865958858659589,150.7,1,0.89,1.29,packaging
115.93,132.0,19.0,0.5000000000000001,-0.8660254037844386,64.0,0.4949729311678267,129.3,1,0.8756,2.32,buttons
260.89,228.8,3.0,0.5000000000000001,-0.8660254037844386,406.2,2.015880893300248,201.5,0,0.8713,1.13,zippers
37.73,32.8,35.0,-0.4999999999999998,0.8660254037844387,139.8,1.3520309477756287,103.4,0,0.8934,2.61,zippers
107.12,104.0,15.0,0.5000000000000001,0.8660254037844386,495.1,2.30708294501398,214.6,0,0.7261,3.69,zippers
111.67,83.0,20.0,-0.8660254037844386,-0.5000000000000001,86.7,0.49913644214162356,173.7,0,0.8546,2.15,zippers
87.65,111.8,22.0,0.5000000000000001,-0.8660254037844386,16.4,0.1405312767780634,116.7,1,0.9840000000000001,6.63,thread
281.78,201.1,24.0,0.5000000000000001,-0.8660254037844386,177.2,0.7999999999999999,221.5,1,0.9032,5.69,dye_chemicals
193.86,137.8,13.0,0.5000000000000001,0.8660254037844386,0.0,0.0,292.5,1,0.7508,1.57,zippers
102.62,77.9,17.0,-1.0,1.2246467991473532e-16,164.7,0.8672985781990521,189.9,0,0.6581,1.48,fabric
22.96,28.8,15.0,-1.0,1.2246467991473532e-16,149.2,1.580508474576271,94.4,0,0.8881,23.32,trims
35.53,48.0,27.0,-0.4999999999999998,0.8660254037844387,192.35000000000002,2.968364197530865,64.8,0,0.7039,1.9,packaging
107.39,79.0,20.0,-0.8660254037844387,0.49999999999999994,457.1,2.7404076738609113,166.8,0,0.8882,1.41,thread
62.59,86.0,31.0,0.5000000000000001,-0.8660254037844386,11.8,0.1683309557774608,70.1,1,0.765,2.85,fabric
38.0,34.6,31.0,-1.8369701987210297e-16,-1.0,11.5,1.15,10.0,1,0.9889,1.01,zippers
50.28,62.0,3.0,0.8660254037844387,0.49999999999999994,9.8,0.0557134735645253,175.9,0,0.9135,2.36,buttons
281.11,172.4,8.0,-1.8369701987210297e-16,-1.0,166.7,0.7465293327362292,223.3,0,0.99,15.13,packaging
87.17,129.7,12.0,0.5000000000000001,0.8660254037844386,409.8,1.5695135963232476,261.1,0,0.7599,2.05,zippers
106.76,89.0,18.0,6.123233995736766e-17,1.0,143.9,1.210260723296888,118.9,0,0.6927,6.17,dye_chemicals
161.54,122.5,3.0,0.8660254037844384,-0.5000000000000004,104.4,0.6338797814207651,164.7,0,0.7786,0.85,fabric
104.84,86.4,19.0,-0.8660254037844387,0.49999999999999994,510.1,3.5082530949105917,145.4,0,0.7884,0.85,packaging
57.77,82.4,3.0,-1.0,1.2246467991473532e-16,195.9,1.8586337760910816,105.4,0,0.7679,2.98,packaging
53.76,104.2,38.0,-0.4999999999999998,0.8660254037844387,150.1,1.280716723549488,117.2,1,0.85,7.77,dye_chemicals
67.04,45.6,16.0,-0.4999999999999998,0.8660254037844387,104.2,1.3856382978723405,75.2,0,0.9078,6.55,zippers
151.82,146.3,13.0,6.123233995736766e-17,1.0,57.9,0.22048743335872045,262.6,1,0.9473,4.06,buttons
63.41,61.2,6.0,0.5000000000000001,0.8660254037844386,115.5,1.1761710794297353,98.2,0,0.8544,1.69,fabric
102.59,58.5,29.0,-0.8660254037844386,-0.5000000000000001,47.6,1.9428571428571428,24.5,1,0.9028,1.31,fabric
251.04,227.3,18.0,-0.5000000000000004,-0.8660254037844384,121.5,0.6686846450192626,181.7,1,0.7915,3.3,fabric
69.23,81.5,19.0,-0.4999999999999998,0.8660254037844387,304.8,1.7628687102371312,172.9,0,0.8823,3.93,trims
173.73,144.9,11.0,-1.0,1.2246467991473532e-16,0.0,0.0,208.8,1,0.9005,2.82,thread
240.44,280.7,15.0,-1.8369701987210297e-16,-1.0,142.8,0.5537029856533541,257.9,1,0.6996,5.67,dye_chemicals
60.31,55.3,16.0,0.8660254037844387,0.49999999999999994,75.3,0.823851203501094,91.4,0,0.9288,1.78,trims
56.32,88.7,10.0,-1.0,1.2246467991473532e-16,114.6,1.5872576177285318,72.2,0,0.9886,1.92,zippers
62.08,91.2,16.0,0.8660254037844387,0.49999999999999994,199.7,1.4043600562587906,142.2,0,0.7105,3.38,buttons
172.9,134.0,3.0,-1.0,1.2246467991473532e-16,206.5,0.9604651162790697,215.0,0,0.6747,1.37,trims
182.45,157.9,22.0,0.8660254037844387,0.49999999999999994,0.0,0.0,247.1,1,0.7835,4.03,trims
56.14,69.7,24.0,6.123233995736766e-17,1.0,196.0,1.2136222910216719,161.5,0,0.722,1.4,trims
76.64,56.9,21.0,0.8660254037844387,0.49999999999999994,333.3,3.063419117647059,108.8,1,0.7873,2.22,packaging
182.56,182.8,17.0,1.0,-2.4492935982947064e-16,192.35000000000002,1.6300847457627121,118.0,1,0.695,1.48,packaging
27.89,44.4,24.0,0.5000000000000001,0.8660254037844386,189.9,1.6498696785403997,115.1,0,0.813,0.99,zippers
83.44,115.6,26.0,0.8660254037844384,-0.5000000000000004,183.0,2.1353558926487746,85.7,1,0.932,13.01,fabric
105.065,65.5,24.0,-0.4999999999999998,0.8660254037844387,48.5,0.5209452201933406,93.1,0,0.7473,0.89,packaging
191.72,180.3,29.0,0.5000000000000001,-0.8660254037844386,266.6,1.8501040943789038,144.1,0,0.7943,7.55,buttons
59.35,69.5,23.0,-0.8660254037844387,0.49999999999999994,77.7,0.6395061728395062,121.5,0,0.9106,1.15,packaging
263.18,239.7,26.0,1.0,-2.4492935982947064e-16,461.4,1.6681127982646418,276.6,0,0.8235,1.15,dye_chemicals
237.68,173.4,3.0,0.5000000000000001,-0.8660254037844386,99.3,0.5783343040186372,171.7,0,0.9272,5.41,fabric
92.73,118.7,32.0,6.123233995736766e-17,1.0,384.1,2.78535170413343,137.9,0,0.872,2.78,dye_chemicals
190.25,197.8,17.0,-0.8660254037844387,0.49999999999999994,436.8,2.740276035131744,159.4,0,0.7223,7.23,thread
304.87,265.9,3.0,-1.8369701987210297e-16,-1.0,119.9,0.38627577319587636,310.4,0,0.7504,3.93,dye_chemicals
64.13,50.8,16.0,0.8660254037844387,0.49999999999999994,257.7,1.4089666484417713,182.9,0,0.7995,17.27,zippers
40.68,48.7,22.0,-1.0,1.2246467991473532e-16,113.9,1.4309045226130654,79.6,0,0.8663,4.35,trims
85.25,88.8,7.0,-0.4999999999999998,0.8660254037844387,265.5,2.067757009345794,128.4,0,0.9361,1.38,zippers
179.52,140.9,18.0,0.5000000000000001,0.8660254037844386,240.8,1.083220872694557,222.3,1,0.8669,4.02,zippers
47.76,48.4,4.0,0.8660254037844387,0.49999999999999994,0.0,0.0,100.8,1,0.677,1.62,packaging
73.07,61.3,19.0,-0.4999999999999998,0.8660254037844387,81.6,0.44396082698585415,183.8,0,0.8655,5.34,dye_chemicals
75.3,49.4,16.0,-0.8660254037844387,0.49999999999999994,315.0,1.5578635014836797,202.2,0,0.6837,1.95,trims
124.9,83.1,8.0,-1.0,1.2246467991473532e-16,247.8,1.3570646221248632,182.6,0,0.7745,2.75,dye_chemicals
200.25,157.4,16.0,-0.8660254037844387,0.49999999999999994,0.0,0.0,187.5,1,0.6608,4.3,zippers
117.35,82.1,14.0,6.123233995736766e-17,1.0,352.0,2.2434671765455705,156.9,0,0.8322,3.19,zippers
169.99,157.8,21.0,-1.0,1.2246467991473532e-16,545.8,2.4001759014951625,227.4,0,0.99,7.47,zippers
137.33,168.7,21.0,-0.5000000000000004,-0.8660254037844384,345.1,1.7033563672260614,202.6,0,0.812,4.8,packaging
358.78,310.6,4.0,-0.5000000000000004,-0.8660254037844384,258.3,0.9930795847750865,260.1,1,0.9676,1.59,thread
77.21,93.0,30.0,1.0,-2.4492935982947064e-16,149.1,1.2864538395168248,115.9,0,0.9445,4.4,buttons
134.38,114.0,22.0,-0.4999999999999998,0.8660254037844387,203.4,1.083644112946191,187.7,0,0.8137,6.17,packaging
120.47,115.2,17.0,0.5000000000000001,0.8660254037844386,204.2,1.6561232765612328,123.3,0,0.7882,3.16,fabric
107.65,119.8,20.0,-0.8660254037844386,-0.5000000000000001,0.0,0.0,54.5,1,0.7973,7.1,dye_chemicals
175.34,134.6,16.0,0.5000000000000001,-0.8660254037844386,221.8,1.6539895600298287,134.1,0,0.6702,1.47,zippers
158.86,273.2,3.0,-1.8369701987210297e-16,-1.0,338.7,2.836683417085427,119.4,0,0.8651,7.96,thread
105.91,152.4,19.0,0.8660254037844387,0.49999999999999994,303.0,1.4158878504672898,214.0,0,0.9222,3.29,thread
98.12,121.5,33.0,-0.8660254037844387,0.49999999999999994,234.5,1.0303163444639718,227.6,0,0.736,0.65,fabric
118.23,153.8,12.0,0.8660254037844387,0.49999999999999994,214.7,1.5557971014492753,138.0,0,0.9333,1.54,fabric
85.19,56.6,4.0,-0.4999999999999998,0.8660254037844387,276.8,2.1017463933181477,131.7,0,0.7695,1.43,thread
213.97,217.8,14.0,1.0,-2.4492935982947064e-16,294.4,1.3516988062442605,217.8,0,0.99,0.62,trims
171.42,119.9,13.0,-0.4999999999999998,0.8660254037844387,172.5,0.8041958041958042,214.5,0,0.9029,7.37,zippers
54.05,47.8,19.0,0.5000000000000001,0.8660254037844386,324.3,1.9384339509862523,167.3,0,0.74,0.87,packaging
191.81,195.5,27.0,1.0,-2.4492935982947064e-16,88.1,0.48781838316722037,180.6,1,0.8989,6.98,packaging
159.76,133.4,25.0,-0.5000000000000004,-0.8660254037844384,451.8,2.605536332179931,173.4,0,0.8866,0.68,packaging
208.97,232.4,22.0,0.5000000000000001,-0.8660254037844386,634.8,2.786654960491659,227.8,0,0.99,2.54,zippers
64.38,82.8,16.0,6.123233995736766e-17,1.0,292.3,2.1571955719557194,135.5,1,0.7219,2.08,buttons
168.76,150.3,19.0,-1.8369701987210297e-16,-1.0,229.7,1.4455632473253617,158.9,0,0.7675,3.11,zippers
192.54,177.9,11.0,-1.0,1.2246467991473532e-16,395.2,1.8203592814371257,217.1,0,0.9381,1.36,fabric
68.72,70.6,15.0,0.5000000000000001,0.8660254037844386,32.9,0.18951612903225806,173.6,1,0.5788,6.72,fabric
84.19,147.5,12.0,-0.8660254037844387,0.49999999999999994,57.2,0.3242630385487528,176.4,0,0.9211,1.36,buttons
73.57,68.5,16.0,-0.8660254037844387,0.49999999999999994,291.7,1.9472630173564751,149.8,0,0.99,6.15,fabric
46.27,43.1,17.0,-0.4999999999999998,0.8660254037844387,21.5,0.20225776105362184,106.3,0,0.9035,1.37,fabric
65.25,57.5,24.0,0.8660254037844387,0.49999999999999994,56.4,0.4162361623616236,135.5,1,0.745,1.28,buttons
296.38,242.2,12.0,-1.8369701987210297e-16,-1.0,6.0,0.027497708524289646,218.2,1,0.8747,2.27,thread
53.1,70.7,7.0,0.5000000000000001,-0.8660254037844386,19.2,1.92,10.0,0,0.8763,3.73,thread
93.08,87.7,32.0,-1.8369701987210297e-16,-1.0,0.0,0.0,138.4,1,0.6294,2.9,dye_chemicals
110.86,78.8,28.0,-1.0,1.2246467991473532e-16,169.9,0.7660054102795311,221.8,0,0.9699,2.32,buttons
82.84,66.4,24.0,-0.5000000000000004,-0.8660254037844384,0.0,0.0,57.0,1,0.8752,1.02,buttons
50.69,49.5,16.0,0.5000000000000001,0.8660254037844386,232.8,1.6652360515021458,139.8,0,0.7393,5.45,trims
187.33,181.6,24.0,0.8660254037844387,0.49999999999999994,241.8,1.091647855530474,221.5,0,0.9032,5.69,dye_chemicals
180.98,188.9,5.0,-0.5000000000000004,-0.8660254037844384,194.1,1.0753462603878117,180.5,0,0.8606,1.77,dye_chemicals
69.49,69.7,14.0,-0.4999999999999998,0.8660254037844387,6.4,0.06510681586978638,98.3,1,0.742,7.74,buttons
143.67,128.0,3.0,6.123233995736766e-17,1.0,448.9,1.8813914501257334,238.6,0,0.7128,3.78,packaging
160.5,158.5,10.0,-0.5000000000000004,-0.8660254037844384,224.9,1.4379795396419437,156.4,1,0.8539,1.14,fabric
131.59,101.0,12.0,0.8660254037844384,-0.5000000000000004,90.9,0.7911227154046997,114.9,0,0.7027,7.19,thread
130.59,103.6,26.0,-1.0,1.2246467991473532e-16,170.2,1.4634565778159931,116.3,0,0.7324,3.55,thread
36.48,33.3,24.0,0.5000000000000001,0.8660254037844386,95.0,1.0314875135722041,92.1,0,0.99,4.01,trims
88.1,102.5,13.0,0.8660254037844387,0.49999999999999994,121.3,0.7487654320987654,162.0,0,0.9306,23.47,thread
57.24,39.2,24.0,-0.8660254037844387,0.49999999999999994,142.0,0.9607577807848443,147.8,0,0.9359999999999999,1.7,zippers
130.88,108.8,7.0,-0.4999999999999998,0.8660254037844387,0.0,0.0,227.1,1,0.8777,1.36,dye_chemicals
129.64,112.7,12.0,0.8660254037844387,0.49999999999999994,0.0,0.0,208.1,1,0.818,2.7,trims
80.0,85.3,3.0,-0.8660254037844387,0.49999999999999994,150.4,1.4255924170616114,105.5,0,0.8006,5.34,trims
96.62,65.2,26.0,0.8660254037844387,0.49999999999999994,70.0,0.5828476269775188,120.1,0,0.8158,5.36,dye_chemicals
132.58,180.1,28.0,0.5000000000000001,-0.8660254037844386,174.5,0.9551176792556103,182.7,1,0.8282,1.79,dye_chemicals
180.47,204.4,11.0,0.8660254037844384,-0.5000000000000004,61.9,0.6641630901287553,93.2,1,0.8562,2.56,dye_chemicals
66.01,82.5,15.0,-0.8660254037844387,0.49999999999999994,156.8,1.189681335356601,131.8,0,0.9218,3.87,packaging
90.74,79.8,15.0,-0.5000000000000004,-0.8660254037844384,309.2,2.2988847583643124,134.5,0,0.9378,3.34,dye_chemicals
158.81,215.1,10.0,0.5000000000000001,-0.8660254037844386,0.0,0.0,263.5,1,0.9709,5.82,fabric
55.92,131.8,27.0,0.8660254037844384,-0.5000000000000004,189.9,3.3374340949033394,56.9,0,0.7774,1.64,zippers
36.59,60.2,12.0,-0.5000000000000004,-0.8660254037844384,39.8,0.447191011235955,89.0,0,0.85,9.35,packaging
164.33,123.9,25.0,6.123233995736766e-17,1.0,163.2,0.8685470995210217,187.9,0,0.8172,6.42,thread
169.7,171.3,15.0,-0.5000000000000004,-0.8660254037844384,318.5,1.1800666913671731,269.9,0,0.7296,2.35,thread
45.88,57.0,15.0,-0.4999999999999998,0.8660254037844387,0.0,0.0,137.6,1,0.5716,6.3,thread
110.57,87.4,3.0,0.5000000000000001,0.8660254037844386,0.0,0.0,165.8,1,0.8784,2.24,buttons
133.35,155.9,16.0,0.8660254037844387,0.49999999999999994,119.8,0.5564328843474221,215.3,0,0.7249,4.82,trims
106.23,129.3,11.0,0.5000000000000001,0.8660254037844386,792.1,3.522009782125389,224.9,0,0.7767,7.99,dye_chemicals
55.93,34.3,12.0,-0.8660254037844387,0.49999999999999994,291.0,2.8170377541142306,103.3,0,0.8929,11.09,thread
70.24,56.2,18.0,-0.8660254037844386,-0.5000000000000001,89.9,1.4068857589984352,63.9,0,0.8076,1.17,trims
330.66,264.0,23.0,-0.5000000000000004,-0.8660254037844384,36.1,0.23245331616226658,155.3,1,0.9553,12.64,fabric
50.89,42.4,7.0,0.5000000000000001,-0.8660254037844386,57.6,0.8135593220338984,70.8,0,0.9305,0.67,buttons
230.01,152.8,20.0,-1.0,1.2246467991473532e-16,598.8,2.0605643496214725,290.6,0,0.99,1.07,dye_chemicals
142.31,116.5,18.0,-0.5000000000000004,-0.8660254037844384,112.3,1.0966796875,102.4,0,0.8979,2.69,buttons
49.03,37.2,3.0,-0.4999999999999998,0.8660254037844387,119.3,0.9949958298582151,119.9,0,0.6965,2.91,packaging
94.11,134.7,15.0,0.5000000000000001,-0.8660254037844386,259.2,2.326750448833034,111.4,0,0.7829,8.86,buttons
174.94,176.7,11.0,6.123233995736766e-17,1.0,280.9,1.3905940594059405,202.0,0,0.7240000000000001,3.14,packaging
74.48,103.1,19.0,0.5000000000000001,0.8660254037844386,79.2,0.6845289541918755,115.7,0,0.7335,2.16,trims
160.62,132.9,23.0,-1.0,1.2246467991473532e-16,0.0,0.0,201.5,1,0.99,2.13,dye_chemicals
83.78,88.3,22.0,-1.0,1.2246467991473532e-16,291.7,1.0591866376180101,275.4,0,0.99,1.0,thread
39.62,42.3,26.0,0.8660254037844384,-0.5000000000000004,38.9,2.4012345679012346,16.2,0,0.691,1.25,zippers
131.83,98.8,3.0,0.5000000000000001,0.8660254037844386,153.9,0.6738178633975481,228.4,0,0.7559,4.25,buttons
144.47,159.1,12.0,6.123233995736766e-17,1.0,235.4,0.8395149786019972,280.4,0,0.724,2.08,fabric
178.7,181.2,15.0,-1.0,1.2246467991473532e-16,345.0,1.6001855287569573,215.6,0,0.8582,3.32,dye_chemicals
77.06,82.6,17.0,-0.8660254037844387,0.49999999999999994,100.1,0.8151465798045602,122.8,0,0.7716,1.82,zippers
53.03,58.2,16.0,-1.0,1.2246467991473532e-16,108.7,1.7966942148760332,60.5,0,0.99,1.49,dye_chemicals
86.55,75.3,13.0,6.123233995736766e-17,1.0,129.9,0.6987627756858527,185.9,0,0.7679,7.03,trims
53.48,73.1,8.0,-0.8660254037844387,0.49999999999999994,396.9,2.5136162127929067,157.9,0,0.7697,1.25,packaging
120.03,119.1,17.0,-0.4999999999999998,0.8660254037844387,171.0,0.802063789868668,213.2,0,0.7266,2.09,dye_chemicals
98.4,121.6,24.0,-0.4999999999999998,0.8660254037844387,311.6,2.070431893687708,150.5,0,0.5838,3.55,thread
94.78,137.4,14.0,-0.8660254037844387,0.49999999999999994,305.7,1.7438676554478036,175.3,0,0.7675,21.02,thread
109.91,97.8,11.0,0.5000000000000001,0.8660254037844386,227.7,1.7692307692307694,128.7,1,0.8449,3.15,buttons
106.23,44.9,10.0,-1.0,1.2246467991473532e-16,74.4,1.006765899864682,73.9,0,0.8308,1.04,dye_chemicals
197.66,188.1,10.0,-0.5000000000000004,-0.8660254037844384,568.5,2.02963227418779,280.1,0,0.7267,0.92,buttons
24.08,47.4,16.0,-0.8660254037844387,0.49999999999999994,222.2,1.964633068081344,113.1,0,0.7403,7.5,fabric
120.47,146.6,9.0,1.0,-2.4492935982947064e-16,226.0,1.1783107403545359,191.8,0,0.99,5.63,zippers
151.8,184.2,3.0,-1.8369701987210297e-16,-1.0,311.8,1.7695800227014757,176.2,0,0.871,1.19,packaging
116.6,101.2,16.0,-0.4999999999999998,0.8660254037844387,88.7,0.47945945945945945,185.0,0,0.9517,5.35,fabric
202.79,285.9,24.0,0.8660254037844384,-0.5000000000000004,389.5,1.9781615033011681,196.9,0,0.9,2.82,buttons
37.93,72.8,11.0,-0.4999999999999998,0.8660254037844387,69.5,0.8709273182957393,79.8,0,0.6992,5.19,dye_chemicals
146.26,149.3,27.0,0.8660254037844384,-0.5000000000000004,157.1,1.2001527883880825,130.9,1,0.851,6.58,fabric
48.38,37.9,20.0,0.8660254037844387,0.49999999999999994,164.6,2.298882681564246,71.6,0,0.7324,3.55,fabric
126.71,120.2,10.0,1.0,-2.4492935982947064e-16,331.2,1.7844827586206897,185.6,0,0.684,1.57,fabric
86.66431952712551,85.2,25.0,1.0,-2.4492935982947064e-16,184.39772152239036,1.5733593986552077,117.2,0,0.8689,0.82,buttons
64.0,98.9,28.0,-0.8660254037844386,-0.5000000000000001,429.8,2.293489861259338,187.4,0,0.6573,2.02,thread
222.94,178.9,34.0,-1.8369701987210297e-16,-1.0,496.7,2.3210280373831775,214.0,0,0.7181,2.68,buttons
104.52,115.4,27.0,1.0,-2.4492935982947064e-16,75.3,0.9365671641791044,80.4,0,0.9204,2.36,fabric
196.38,184.7,16.0,-1.0,1.2246467991473532e-16,213.4,0.8632686084142396,247.2,0,0.972,1.99,buttons
177.81,220.5,27.0,-0.8660254037844387,0.49999999999999994,450.4,1.7887212073073866,251.8,0,0.8185,9.15,thread
20.14,18.2,3.0,-0.8660254037844387,0.49999999999999994,163.3,2.6128,62.5,1,0.792,4.79,packaging
118.5,149.8,13.0,-0.5000000000000004,-0.8660254037844384,43.4,0.7393526405451447,58.7,1,0.6901,8.65,buttons
224.68,257.5,5.0,-1.8369701987210297e-16,-1.0,123.4,0.8360433604336044,147.6,0,0.812,2.55,thread
138.34,116.6,8.0,0.5000000000000001,-0.8660254037844386,310.1,1.610072689511942,192.6,0,0.7213,8.14,thread
57.88,52.6,17.0,0.8660254037844387,0.49999999999999994,366.6,2.1526717557251906,170.3,0,0.7615,6.13,trims
106.23,167.5,3.0,0.5000000000000001,0.8660254037844386,375.5,1.7497670083876982,214.6,0,0.7523,3.81,dye_chemicals
57.09,78.4,22.0,-0.4999999999999998,0.8660254037844387,236.0,1.9633943427620633,120.2,0,0.99,4.14,dye_chemicals
70.78,83.8,17.0,-0.8660254037844387,0.49999999999999994,186.5,1.5249386753883893,122.3,0,0.802,1.2,fabric
35.47,37.0,24.0,0.8660254037844387,0.49999999999999994,135.6,1.1781059947871417,115.1,0,0.813,0.99,zippers
106.77,99.0,20.0,-0.8660254037844387,0.49999999999999994,60.5,0.3322350356946733,182.1,0,0.99,2.63,zippers
146.42,131.8,22.0,-0.8660254037844386,-0.5000000000000001,457.0,2.1435272045028144,213.2,0,0.99,4.33,buttons
64.67,60.7,14.0,6.123233995736766e-17,1.0,253.3,1.3296587926509187,190.5,0,0.8473,0.97,trims
157.79,189.2,21.0,0.8660254037844384,-0.5000000000000004,246.5,1.2343515272909364,199.7,0,0.982,6.41,fabric
190.91,124.9,6.0,-1.8369701987210297e-16,-1.0,60.0,0.38095238095238093,157.5,0,0.7258,3.12,thread
208.45,204.3,3.0,0.5000000000000001,-0.8660254037844386,26.2,0.14636871508379887,179.0,0,0.5523,3.27,thread
138.23,106.5,22.0,0.8660254037844387,0.49999999999999994,192.35000000000002,1.7614468864468866,109.2,1,0.7963,5.59,packaging
181.97,126.3,20.0,0.5000000000000001,0.8660254037844386,131.3,0.5563559322033899,236.0,1,0.7787,2.26,dye_chemicals
372.6,283.4,21.0,0.8660254037844384,-0.5000000000000004,284.7,1.8332260141661298,155.3,0,0.862,2.48,packaging
145.43,137.1,28.0,0.5000000000000001,0.8660254037844386,181.7,0.748044462741869,242.9,0,0.8078,7.2,zippers
97.01,178.4,16.0,1.0,-2.4492935982947064e-16,72.2,0.35219512195121955,205.0,1,0.7074,2.62,buttons
71.46,127.5,12.0,0.5000000000000001,0.8660254037844386,132.9,1.764940239043825,75.3,0,0.9166,2.49,zippers
96.19,134.4,3.0,-0.8660254037844386,-0.5000000000000001,327.1,1.4963403476669719,218.6,0,0.7678,0.93,packaging
69.69,55.6,16.0,0.5000000000000001,0.8660254037844386,343.5,2.7305246422893483,125.8,0,0.8811,1.32,fabric
67.01,54.6,8.0,-0.4999999999999998,0.8660254037844387,359.2,1.9542981501632206,183.8,0,0.8556,2.4,thread
30.39,25.0,20.0,-0.8660254037844387,0.49999999999999994,97.5,1.1041902604756513,88.3,0,0.99,3.02,dye_chemicals
139.44,206.1,22.0,0.8660254037844387,0.49999999999999994,795.9,2.861920172599784,278.1,0,0.9690000000000001,0.76,dye_chemicals
156.74,185.4,20.0,0.8660254037844387,0.49999999999999994,513.2,1.6209728363866078,316.6,0,0.9175,11.33,dye_chemicals
52.26,49.4,19.0,6.123233995736766e-17,1.0,71.0,1.4031620553359683,50.6,0,0.9766,4.76,packaging
28.76,25.2,3.0,-0.8660254037844387,0.49999999999999994,92.6,1.3042253521126759,71.0,0,0.8138,3.49,dye_chemicals
122.62,109.5,20.0,-0.8660254037844386,-0.5000000000000001,0.0,0.0,232.3,1,0.8196,6.89,dye_chemicals
311.1,227.2,27.0,0.8660254037844384,-0.5000000000000004,23.9,0.09491660047656869,251.8,1,0.8185,9.15,thread
150.83,263.7,5.0,-1.8369701987210297e-16,-1.0,333.6,2.0193704600484264,165.2,0,0.99,16.65,dye_chemicals
114.09,156.9,17.0,0.5000000000000001,-0.8660254037844386,96.0,0.6221646143875567,154.3,0,0.7899,0.7,thread
119.2,100.0,13.0,0.8660254037844387,0.49999999999999994,211.9,1.4014550264550265,151.2,0,0.7746,6.32,trims
32.15,37.2,13.0,6.123233995736766e-17,1.0,317.4,1.933008526187576,164.2,0,0.6778,2.6,fabric
102.8,104.5,30.0,-1.8369701987210297e-16,-1.0,431.6,2.980662983425414,144.8,0,0.8809,13.62,packaging
106.23,270.7,20.0,0.5000000000000001,-0.8660254037844386,432.3,2.257441253263708,191.5,0,0.825,3.38,dye_chemicals
14.6,34.8,10.0,-0.8660254037844386,-0.5000000000000001,163.4,1.457627118644068,112.1,1,0.99,0.73,thread
174.93,154.3,25.0,-1.0,1.2246467991473532e-16,172.1,0.7209886887306243,238.7,0,0.9077,4.3,fabric
205.04,148.3,22.0,-0.8660254037844387,0.49999999999999994,184.2,0.7703889585947302,239.1,0,0.9746,0.98,fabric
79.03,104.3,11.0,0.5000000000000001,-0.8660254037844386,32.5,0.5527210884353742,58.8,0,0.9055,3.81,zippers
67.82,57.9,22.0,-0.8660254037844387,0.49999999999999994,377.9,2.6170360110803323,144.4,0,0.838,1.89,thread
144.06,111.7,11.0,0.5000000000000001,0.8660254037844386,0.0,0.0,227.2,1,0.8245,1.76,trims
81.04,90.4,16.0,6.123233995736766e-17,1.0,215.8,1.40953625081646,153.1,0,0.8277,2.55,fabric
54.23,75.7,19.0,6.123233995736766e-17,1.0,190.3,1.5019731649565904,126.7,0,0.9157,3.03,zippers
112.91,83.9,15.0,-0.8660254037844387,0.49999999999999994,63.8,0.4464660601819454,142.9,1,0.9112,2.8,zippers
262.52,281.1,19.0,-1.8369701987210297e-16,-1.0,199.7,0.931436567164179,214.4,0,0.7824,3.72,trims
49.58,33.3,19.0,0.5000000000000001,0.8660254037844386,0.0,0.0,79.2,1,0.9808,1.84,zippers
140.79,140.3,5.0,-0.5000000000000004,-0.8660254037844384,398.2,2.2924582613701787,173.7,0,0.99,7.47,dye_chemicals
140.75,112.9,24.0,-0.8660254037844387,0.49999999999999994,389.7,2.5893687707641195,150.5,0,0.5838,3.55,thread
176.97,185.1,28.0,0.8660254037844387,0.49999999999999994,714.7,2.137900089739755,334.3,0,0.5728,4.25,buttons
170.24,153.5,30.0,-0.8660254037844387,0.49999999999999994,484.2,1.981178396072013,244.4,0,0.8589,1.84,packaging
76.34,131.2,14.0,6.123233995736766e-17,1.0,0.0,0.0,136.7,1,0.9196,1.77,packaging
185.6,172.2,18.0,-1.8369701987210297e-16,-1.0,167.7,1.075,156.0,0,0.9195,7.15,dye_chemicals
77.67,55.9,19.0,-1.0,1.2246467991473532e-16,99.5,0.5708548479632817,174.3,0,0.8833,2.06,trims
66.23,70.2,14.0,0.8660254037844387,0.49999999999999994,246.0,1.8879508825786644,130.3,0,0.9026,2.24,trims
79.63,87.9,14.0,6.123233995736766e-17,1.0,234.8,1.6465638148667603,142.6,0,0.7239,5.8,fabric
57.11,48.7,26.0,6.123233995736766e-17,1.0,248.4,1.5544430538172715,159.8,0,0.8971,1.46,zippers
258.46,280.5,8.0,-1.8369701987210297e-16,-1.0,824.8,2.6385156749840046,312.6,0,0.99,5.64,dye_chemicals
231.14,173.5,13.0,0.5000000000000001,0.8660254037844386,344.2,1.3107387661843106,262.6,0,0.9473,4.06,buttons
63.51,56.3,31.0,-0.8660254037844387,0.49999999999999994,387.5,2.3656898656898657,163.8,0,0.8859,0.88,zippers
97.44,101.2,7.0,-0.4999999999999998,0.8660254037844387,299.1,1.605475040257649,186.3,0,0.7254,1.06,thread
25.37,33.9,6.0,0.8660254037844384,-0.5000000000000004,138.8,2.7539682539682544,50.4,0,0.7806,5.8,trims
