Unnamed: 0,supplier_name,supplier_country,supplier_category,supplier_on_time_delivery_rate,supplier_defect_rate,supplier_cancellation_rate,supplier_avg_lead_time_days,supplier_order_volume_last_year,order_date,expected_delivery_date,quantity,delay_days,is_delayed,is_anomaly,notes
4959,"Cain, Aguilar and Harris",bangladesh,buttons,0.7347,0.0663,0.061,18.8,96,2023/12/16,2024/01/02,713.9,10.5,1,0,
52355,Schwartz Group,Bangladesh,thread,0.9636,0.0308,0.0282,15.3,117,2025/02/17,2025/03/14,20.0,0.0,0,0,
18141,Harrison PLC,India,buttons,0.849,0.0547,0.0411,26.6,153,03/09/2024,09-30-2024,895.1,6.08,1,0,
17064,Spencer-Alexander, Sri Lanka,buttons,0.8045,0.0421,0.0506,19.7,99,2023-03-03,24-Mar-2023,,7.47,1,0,
19100,Bryant-Olson,Indonesia,packaging,0.9011,0.0574,0.0348,21.7,125,04-01-2023,2023-04-23,990.0,8.59,1,0,
27018,Robinson-Duncan,India,thred,79.7%,0.0264,0.0625,18.1,84,25-Oct-2023,2023/11/15,648.6,10.32,1,0,
40658,Kelly-Carr,Sri Lanka, packaging,0.8494,0.0242,0.0246,8.8,179,2024-12-13,12-21-2024,854.7,9.98,1,0,
27552,"Martin, Phillips and Ramos",Srilanka,dye_chemicals,0.8404,,0.0494,22.6,153,04-Sep-2023,19/09/2023,145.9,31.48,1,1,customer requested rush
10377,Summers Group,bangladesh,thread,0.7841,0.0238,0.0145,27.3,89,19-Dec-2024,01-14-2025,916.7,9.96,1,0,
22104,"Ochoa, Lee and Henson",Vietnam,dye_chemicals,0.9159,0.0399,0.0,15.8,206,2024-11-01,15-Nov-2024,819.3,0.0,0,0,
30071,"Watson, Carpenter and Butler",vietnam,buttons,0.8654,0.0376,0.0507,24.2,83,2024/05/15,09/06/2024,20.0,0.52,0,0,
15207,Woods Ltd,ID,fabric,0.9091,0.0367,0.0276,13.5,126,01-10-2024,30/01/2024,694,3.14,1,0,
48121,Mcdaniel PLC,Vietnam,fabric,0.8193,0.0131,0.0235,8.3,77,02-21-2025,2025/02/25,-751.8,3.92,1,0,
1472,"Johnson, Hernandez and Jensen",China,Dye Chemicals,0.7893,0.0536,0.0903,18.9,84,06-08-2023,2023-06-20,665.9,9.22,1,0,
31179,Hester-Chandler,Vietnam,fabric,92.7%,0.0272,0.0384,14.0,125,2023-02-26,2023-03-15,567.6,2.87,1,0,TBC
17785,"Smith, Johnson and Mooney",Bangladesh,fabric,0.696,0.0602,0.0379,32.7,125,2023-07-06,2023-08-10,731.8,12.07,1,0,
14854,"Conley, Ballard and Mckenzie",China,buttons,0.9117,0.0315,0.05,18.7,56,2024-11-19,11-29-2024,669,7.37,1,0,
16430,Hall PLC,Pakistan,buttons,0.7426,0.0625,0.0695,25.8,100,2023-05-20,06-21-2023,703.7,11.25,1,0,
45770,Oconnor-Bright,China,fabric,0.7451,0.0662,0.0606,23.5,65,2023-10-17,2023/11/06,282.7,14.89,1,0,
45886,Harrison-Cox,Vietnam,dyechemicals,0.7415,0.0666,0.0452,29.0,85,18-Jun-2023,07-12-2023,827.3,15.36,1,0,
19650,Duran PLC,Viet Nam,fabric,0.8453,0.0039,0.0396,10.8,107,09-Aug-2023,17-Aug-2023,390.7,6.53,1,0,
14762,"Jacobson, Barnett and Clark",Sri Lanka,zippers,0.8176,0.0562,0.0465,20.0,80,2023-03-20,04-11-2023,960.9,10.28,1,0,
47405,Anderson-Smith,India,buttons,0.8558,,0.0242,13.0,103,2024-08-28,2024-09-20,2535.1,31.85,1,1,phone confirmed
7541,"Perez, Maynard and Gomez",China,Thread,0.9835,0.0502,0.0061,14.0,96,2023-01-08,2023/01/17,732,7.72,1,0,
57269,"Ramirez, Perry and Howard",Pakistan,zippers,0.832,0.0527,0.0231,12.5,115,13/06/2025,2025-06-24,1093.1,8.9,1,0,
12228,Baker Inc,Pakistan,dye_chemicals,67.7%,0.0921,0.0895,30.9,85,2024-07-10,2024-08-12,1284.1,16.93,1,0,
29732,"Fisher, Aguilar and Simmons", India ,buttons,0.937,0.0264,,14.9,86,2023-01-09,27-Jan-2023,843.0,0.27,0,0,
24583,"Walls, Wright and Baker",Indonesia,fabric,0.819,0.0593,0.0865,23.4,58,08/08/2024,2024-09-09,435.7,9.88325674300686,1,0,
42882,Ryan-Norris,Vietnam,trim,79.5%,,,21.9,59,04-29-2025,05-18-2025,251.4,11.17,1,0,
14129,Montes-Sanders,Bangladesh,trim,0.9114,0.0282,0.0367,14.8,80,2024-10-29,2024/11/13,,11.87,1,0,
8961,Wright-Henderson,India,fabric,0.8008,,0.0421,30.6,16,2023/01/16,19/02/2023,587.8,12.52,1,0,
33899,"Thomas, Williams and Brown",Bangladesh,fabric,0.8287,0.0203,0.0184,14.7,92,03-Jul-2024,11-Jul-2024,742.8,11.37,1,0,
36915,Scott PLC,Sri Lanka,dye_chemicals,0.754,0.0382,0.0469,21.3,163,09-Sep-2024,27/09/2024,421.7,9.84,1,0,
47968,Parker Ltd,China,febric,0.8712,0.0561,0.0232,13.7,137,2023/08/09,2023/08/22,155,35.46,1,1,
54916,Vance-Blanchard,Sri Lanka,thread,0.8262,0.0555,0.0584,19.9,152,10-Jun-2024,06-26-2024,539.6,7.0,1,0,
23102,"Mitchell, Gibson and Neal",IN,thred,0.6733,0.0624,0.0841,34.7,95,08-Aug-2024,19-Sep-2024,226.2,13.44,1,0,
27564,"Washington, Todd and Thomas",India,thread,0.8071,0.0565,0.0325,16.6,39,15-Aug-2024,27-Aug-2024,896.4,17.41,1,0,
50911,Baker Inc,Pakistan,DYE-CHEMICALS,0.6767,0.0921,0.0895,30.9,85,06-11-2025,05-Jul-2025,518.3,11.67,1,0,
22978,Gonzalez PLC,Sri Lanka,dye_chemicals,0.8402,0.0443,0.0534,18.3,137,2025/03/12,02/04/2025,894.5,2.9,1,0,
27398,Roberts PLC,India,fabric,0.8234,,0.0107,11.6,120,21/04/2024,03/05/2024,954.8,9.77,1,0,
46042,Turner Group,China,trims,0.8505,0.0364,0.0455,22.1,140,22/01/2023,16/02/2023,771.6,2.55,1,0,
58602,"Santos, Rose and Peck",Bangladesh,thread,0.6415,,0.0801,21.1,87,06-21-2024,2024-07-20,968.6,16.1,1,0,
66,"Cuevas, Carlson and Alexander",Vietnam,buttons,0.8319,0.0412,0.0339,16.0,71,2024/01/18,2024-02-02,293.7,2.99,1,0,
43879,Roberts and Sons,Sri Lanka,zippers,0.9182,0.0627,0.0081,3.9,80,20/03/2025,27-Mar-2025,575.3,3.16,1,0,see email
175,"Garcia, Robinson and Burns",Indonesia,dye_chemicals,0.8283,0.0418,,18.8,75,02/02/2023,2023-02-22,644.1,9.34,1,0,
10612,Bailey LLC,SRI LANKA,packaging,0.9285,0.0251,0.0212,16.3,119,28-Feb-2023,15-Mar-2023,850.4,8.94,1,0,
28242,"Young, Green and Stuart",Pakistan,zippers,0.9043,0.0388,0.0268,14.5,39,2024-07-02,21-Jul-2024,381.9,0.0,0,0,
18289,"Valenzuela, Miller and Garza",Bangladesh,fabric,0.993,0.0036,0.0235,14.7,102,04-29-2025,21/05/2025,731.8,0.0,0,0,
41706,"Kelley, Smith and Lloyd",Sri Lanka,buttons,0.8289,0.0108,0.0601,19.9,143,15/05/2025,07-Jun-2025,587,6.06,1,0,
6152,Shaffer Group,Indonesia,fabric,0.9653,0.0,0.0283,10.6,15,2024/06/22,2024-07-07,810.0,0.0,0,0,
57246,"Knight, York and Shelton",India,dye_chemicals,0.9349,0.024,0.0117,11.8,92,17/12/2023,01-02-2024,468.6,9.78,1,0,
43025,Jackson-Smith,China,dye_chemicals,0.8993,0.0065,0.006,16.1,125,05-23-2025,17/06/2025,900,3.64,1,0,
34410,"Nolan, Matthews and Holt",Bangladesh,packaging,0.7882,0.0576,0.0536,23.9,66,16/12/2023,2024/01/05,597.6,8.05,1,0,
51675,Maxwell-Parrish,Sri Lanka,Dye Chemicals,0.8183,0.0422,0.0318,15.5,93,12-07-2024,12-23-2024,758.5,2.94,1,0,
18695,Hammond-Guzman,bangladesh,dye_chemicals,0.7655,0.0436,0.0584,26.9,147,11-02-2024,11-27-2024,727.8,6.57,1,0,
43654,Graham-Gonzalez,Vietnam,dye_chemicals,0.9224,0.003,,17.0,89,2024/07/17,10-Aug-2024,476.8,7.07,1,0,
29046,"Kelley, Smith and Lloyd",SRI LANKA,buttons,0.8289,0.0108,0.0601,19.9,143,28/04/2024,2024-05-23,686.5,11.45,1,0,
26586,"Andrade, Peters and Baker",Indonesia,trims,0.8945,0.0584,0.005,14.1,174,2024/08/15,02/09/2024,709.2,5.29,1,0,see email
28867,Johnson LLC,BANGLADESH,buttons,0.926,0.044,0.0548,16.0,41,06-03-2025,06-20-2025,2175.0,35.16,1,1,
26284,"Wall, Martin and Reynolds",BANGLADESH,Thread,0.854,0.0066,0.0277,17.0,148,09/03/2025,04-03-2025,615.3,3.55,1,0,
12854,"Garcia, Newman and Lewis",Pakistan,fabric,0.9097,0.0133,0.0311,10.0,130,2024/03/11,2024/03/21,555.1,0.0,0,0,urgent
44422,Thomas PLC,India,trims,85.5%,0.0143,0.0163,9.3,118,02-02-2023,08-Feb-2023,564.7,3.02,1,0,phone confirmed
59864,Johnston-Perkins,India,trims,0.8961,0.0388,0.0433,12.0,133,2023-10-19,05/11/2023,649.7,2.48,1,0,
51969,"Mcdonald, Ray and Hughes",Sri Lanka,fabric,0.8448,0.0816,0.0573,23.2,80,28-Apr-2023,2023-05-15,826.9,7.57,1,0,
2318,"Sullivan, Mathis and Calderon",Bangladesh,Fabric,0.93,0.017,0.024,15.1,29,12-Oct-2024,2024-10-24,1094.5,2.13,1,0,
18752,Parks Ltd,INDONESIA,zippers,0.8658,0.065,0.0462,19.7,93,10/06/2023,29/06/2023,1031.5,10.9,1,0,
9731,"Thomas, Drake and Sanders",india,zippers,0.9908,,0.0,12.5,82,2024/02/15,2024/03/01,446,0.0,0,0,
19105,Graham-Gonzalez,Vietnam,Dye Chemicals,0.9224,0.003,0.0274,17.0,89,2024/06/29,13-Jul-2024,511,0.48,0,0,
34390,"Schneider, Diaz and King",Pakistan,trims,0.9717,0.0402,0.0298,22.1,79,11-Nov-2024,23/11/2024,272.2,2.01,1,0,
23492,Scott-Rodgers,India,dye_chemicals,0.7969,0.0606,0.0414,30.2,96,2024-09-26,2024/10/25,854.2,9.65,1,0,
4333,Robbins Ltd,China,dye_chemicals,0.8828,0.0096,0.0255,7.3,106,14/11/2024,22-Nov-2024,508.9,9.63,1,0,
47498,Miller-Johnson,China,packaging,0.8732,0.0231,0.0147,6.1,85,08-Oct-2023,2023-10-18,511.5,1.71,1,0,
11377,Kaufman-Payne,Vietnam,packaging,90.8%,0.0451,0.0359,17.0,76,14-Sep-2024,20-Sep-2024,131.4,51.57,1,1,
16939,Sandoval Ltd,Pakistan,BUTTONS,0.9881,0.0169,0.0297,11.0,63,2025-03-03,2025-03-10,908.2,5.01,1,0,
44102,Roman-Peterson,sri lanka,zippers,0.8915,,0.0378,11.3,101,09-16-2023,26/09/2023,776.1,14.67,1,0,
36212,Klein-Velasquez,Sri Lanka,thread,0.999,0.0407,0.0116,14.9,159,01-26-2023,08/02/2023,547.5,0.0,0,0,
59277,"Morris, Ford and Norris",Sri Lanka,thread,0.9264,0.0511,,16.1,135,17-Jul-2024,08-11-2024,914.8,1.69,1,0,
56676,"Pruitt, Campbell and Mcclure",INDONESIA,packaging,70.9%,0.078,,26.7,108,2023/12/17,2024/01/14,210.0,8.65,1,0,
50409,"Ford, Cooke and Morales",China,fabric ,0.999,0.0085,0.0221,11.1,129,2024-01-09,2024/01/21,,2.99,1,0,
33918,"Osborn, Andrews and Jenkins",Pakistan,zippers,76.4%,0.0433,0.0546,20.2,79,08-Aug-2023,09-03-2023,418.0,7.77,1,0,
24116,Roberts Inc,Vietnam,buttons,0.8234,0.0338,0.0112,24.9,100,30/01/2024,2024-02-21,1103.3,0.0,0,0,
17749,Turner Group,China,trims,0.8505,0.0364,0.0455,22.1,140,2023-09-22,02-Oct-2023,1245.3,12.81,1,0,
14561,"Fisher, Perez and Bowen",sri lanka,thread,0.6691,0.0522,0.0755,26.1,85,15/04/2024,07/05/2024,832.0,15.56,1,0,
40632,Rodgers Group,Vietnam,febric,0.9179,0.0477,0.015,12.1,38,2023/05/01,2023/05/11,330.0,0.85,0,0,
41994,"Jimenez, Meyer and Frost",India,packaging,0.8793,0.0239,0.0255,19.1,85,28-Jun-2024,2024/07/18,247.4,5.77,1,0,
26643,Buckley-Perez,Viet Nam,packaging,0.8386,0.0159,0.0098,10.1,125,21-Apr-2024,2024/05/08,1119.8,3.33,1,0,
38919,"Jones, Parrish and Rocha",Indonesia,trims,0.8911,0.0095,0.0069,9.7,71,25/01/2023,30/01/2023,420.5,0.81,0,0,
20852,"Stanton, Thompson and Anderson",Sri Lanka,dye_chemicals,0.9571,0.0138,0.0,8.0,184,2024/04/12,22-Apr-2024,716,0.0,0,0,
29279,"Williams, Baird and Mcpherson",IN,zippers,0.7924,0.0187,0.0334,14.0,158,11-26-2024,10/12/2024,521,9.35,1,0,
58113,Kelly-Jefferson,China,dye_chemicals,0.9627,0.0321,0.0,12.6,63,16-Jul-2023,06/08/2023,952.0,4.87,1,0,
21217,Lee and Sons,IN,fabric,0.8866,0.033,0.0265,14.5,149,06-13-2025,2025/06/30,1276.5,5.76,1,0,
7599,Martin-Mayer,China,ZIPPERS,0.9912,0.0238,0.0017,10.0,77,2023/04/19,2023-05-02,943.8,0.0,0,0,
1423,"Garrison, Burch and Chavez",China,buttons,0.8689,0.037,0.0292,22.8,86,2024/09/29,18/10/2024,1622.6,50.63,1,1,
2987,"Armstrong, Rodriguez and Palmer",china,thread,0.8854,0.0231,0.0248,12.2,111,28-Apr-2024,2024-05-14,61,25.5,0,1,
19177,Hammond-Guzman,Bangladesh,dye_chemicals,0.7655,0.0436,0.0584,26.9,147,2023-12-13,2024/01/13,373.3,2.038992792478605,1,0,
55325,"Powell, Fisher and Kelly",Sri Lanka,thread,0.9145,0.0499,0.0265,15.0,99,19-Jul-2023,2023-08-09,787.2,0.09,0,0,
27044,Hayes Ltd,Sri Lanka,thread,0.8411,0.0519,0.0538,25.0,138,2023-04-28,18-May-2023,1038.2,11.19,1,0,
26209,Villarreal PLC,Bangladesh,fabric,0.9252,0.0419,0.0123,14.2,53,18/01/2024,02-03-2024,690.1,,1,0,
35063,"Doyle, King and Jones",China,buttons,0.7583,0.0878,0.0446,27.1,36,24-Jan-2025,02-17-2025,863.4,8.44,1,0,
59894,Friedman-Diaz,Bangladesh,zippers,84.3%,0.0158,0.0506,24.0,118,2023/03/05,03-24-2023,1002.5,8.78,1,0,
12832,Fox Inc,Pakistan,packageing,0.9007,0.0116,0.0139,11.0,143,2024/04/09,2024/04/13,793.0,6.53,1,0,
10275,Golden-Blair, India ,fabric,0.913,0.0224,0.0069,10.8,72,07-06-2024,07-20-2024,415.6,4.82,1,0,
2437,Flores-Richardson,PK,trim,0.7783,,0.0616,24.3,113,06-12-2024,07-05-2024,746.7,8.95,1,0,
9181,Johnson Ltd,Bangladesh,packaging,0.7397,0.0626,0.0625,24.2,51,07-30-2023,27/08/2023,847.2,17.24,1,0,
34535,"Yates, Dawson and Blanchard",Indonesia,packaging,0.9137,0.0267,0.0192,17.5,100,14/06/2024,07-04-2024,488.4,3.91,1,0,
4251,Martinez PLC,India,buttons,0.7162,0.0842,0.042,27.8,87,10-29-2023,11-26-2023,1274.5,10.75,1,0,
56906,Juarez-Thompson,Bangladesh,fabric,0.8534,0.0438,0.0217,18.2,138,2025/01/11,2025/02/05,,5.93,1,0,
43825,Robles Ltd,VIETNAM,packaging,0.999,0.0,0.0096,7.1,95,26/12/2023,04-Jan-2024,728.9,0.72,0,0,
52844,Irwin Inc,Indonesia,thread,92.2%,0.044,0.0552,19.5,149,03-28-2024,20-Apr-2024,1072.8,7.34,1,0,
27712,"Garcia, Newman and Lewis",Pakistan,fabric,0.9097,0.0133,0.0311,10.0,130,01-08-2025,11-Jan-2025,180.8,2.4,1,0,
1184,Hester-Chandler,Vietnam,febric,0.9273,0.0272,0.0384,14.0,125,23/03/2024,2024/04/08,,10.04,1,0,
43533,"Marshall, Allen and Wallace",China,Trims,91.6%,0.0338,0.0299,15.5,173,08/01/2024,2024-01-29,750.3,3.87,1,0,TBC
16027,"Little, White and Franco",Pakistan,dye_chemicals,0.8087,0.0465,0.0474,18.4,116,2024/06/22,2024-07-15,885.6,6.42,1,0,
33463,"Cisneros, Sanders and Freeman",Bangladesh,thread,0.9506,0.0,0.0377,10.9,146,26-May-2025,2025-06-08,606.8,2.78,1,0,
54780,"Gould, Bowen and Williams",India,zippers,89.4%,0.0303,0.0468,15.7,144,2023/04/12,25-Apr-2023,1131.2,2.65,1,0,
6578,Watkins-Bernard,Indonesia,zippers,0.9234,0.0078,0.0222,17.2,55,2024-06-15,29/06/2024,631.5,0.0,0,0,
35798,Schultz-Walters,China,packaging,0.9866,,0.0316,12.4,109,18-Jun-2023,2023/06/28,998.2,7.29,1,0,
41371,Downs-Lee,Vietnam,zippers,0.9388,0.0098,,5.2,114,01-11-2023,2023/01/17,686.2,3.11,1,0,
28317,Hart-Scott,ID,dye_chemicals,0.9413,0.0375,0.0304,16.4,117,2023/11/02,2023/11/14,416,3.75,1,0,phone confirmed
20718,Taylor Ltd,VN,dye_chemicals,0.9078,0.0401,0.0432,21.3,69,07/01/2023,2023/01/24,905.5,4.92,1,0,
53259,Phillips and Sons,indonesia,fabric,0.9268,0.0252,0.04,10.6,144,2025/06/18,26-Jun-2025,1237.3,3.89,1,0,
13950,"Douglas, Wright and Parsons",Pakistan,dye_chemicals,0.9059,0.0301,0.0139,4.9,100,26-May-2023,02-Jun-2023,526.0,8.14,1,0,phone confirmed
39816,Fisher-Hayden,Bangladesh,buttons,0.9513,0.0217,0.0494,9.6,143,2024-06-21,29/06/2024,588.3,0.0,0,0,
12192,"Green, Acevedo and Campbell",Vietnam,packaging,0.8972,0.0618,0.0595,20.0,132,2024/08/17,2024-09-11,653.5,10.73,1,0,
18633,"Brock, Durham and Briggs",Pakistan,thread,0.7306,0.0376,0.0108,13.3,56,2023-07-15,29-Jul-2023,552.1,1.49,0,0,
26076,"Lindsey, Howard and Pena",Indonesia,thread,0.7843,0.0645,0.0676,12.1,86,17/06/2025,30/06/2025,144.9,4.0,1,0,
36293,Nelson and Sons,Sri Lanka,febric,0.9521,0.0148,0.0162,13.7,147,2023-01-07,2023-01-13,541,,1,0,
13577,Wilson-House,Vietnam,Thread,0.9528,0.0533,0.032,9.2,125,05-Feb-2025,2025-02-20,747.2,5.36,1,0,
37716,Conner-Mcguire,Pakistan,thread,0.8218,0.0359,0.0299,18.6,107,14-Jun-2025,2025/07/08,420.5,5.67,1,0,
20274,"Lewis, Brennan and Martinez",Bangladesh,fabric,0.8879,0.0095,,6.8,154,2025/03/03,06-Mar-2025,583.1,9.66,1,0,
23024,"Green, Douglas and Turner",vietnam,zippers,0.7898,0.0571,0.0519,22.0,135,20/01/2025,14/02/2025,453.9,6.49,1,0,
25516,"White, Palmer and Cantu",Bangladesh,thread,0.8591,0.0398,0.0398,12.0,108,2023-11-17,06/12/2023,,7.41,1,0,
57834,Sullivan Inc,bangladesh,packaging,0.9223,0.012,0.0075,9.9,194,08-17-2023,27/08/2023,871,7.04,1,0,
31791,"Nunez, Norris and Walter",China,zippers,0.9207,0.036,0.0604,25.1,118,23/01/2025,02-17-2025,1028.5,0.0,0,0,customer requested rush
10008,Campbell-Smith,Indonesia,dye_chemicals,0.9015,0.0371,0.0427,20.0,5,21/10/2023,15/11/2023,1365.5,12.09,1,0,
55438,Meyer Group,Vietnam,fabric,0.8847,0.0334,0.0304,20.7,96,2024/08/16,30-Aug-2024,102.8,23.13,0,1,
26203,Moore and Sons,VN,buttons,89.1%,0.0567,0.0462,18.6,105,02-01-2024,10-Feb-2024,451.7,7.44,1,0,
22824,"Peck, Brown and Bradley",China,buttons,0.7443,0.0607,0.0214,20.6,64,2024/10/28,26-Nov-2024,505,11.88,1,0,
37320,"Brock, Durham and Briggs",Pakistan,thread,0.7306,0.0376,0.0108,13.3,56,01-Mar-2023,2023/03/15,"1,166",7.76,1,0,see email
39128,Bowman and Sons,bangladesh,buttons,0.8623,0.0706,,25.6,71,12-Aug-2024,2024/09/01,1023.7,10.23,1,0,
16796,Franklin-Barrett,Indonesia,packaging,0.8545,0.058,0.04,20.0,108,2024/11/24,2024/12/21,810.4,6.25,1,0,
30708,Johnson Ltd,Pakistan,zippers,0.9977,0.0207,0.0479,9.5,122,27/01/2024,2024/02/07,671.2,2.55,1,0,
17388,Cooper-Frazier,Indonesia,packaging,0.8973,0.0278,0.0421,14.5,108,2023/05/23,07-Jun-2023,281.4,0.0,0,0,
33094,"Bautista, Rodriguez and Carlson",Pakistan,zipers,0.9077,0.0437,0.0143,10.2,167,01-19-2024,25/01/2024,1353.7,10.651453564708463,1,0,
42106,"Walters, Terry and Doyle",Vietnam,packaging,85.4%,,0.0136,10.3,109,2023-02-11,2023/02/14,669,6.59,1,0,
57190,Glover-Erickson,CHINA,trims,0.9656,0.0427,0.0181,15.7,27,27-May-2025,18/06/2025,3451.2,31.56,0,1,
4068,Thomas and Sons,Srilanka,dye_chemicals,0.9027,0.0283,0.0409,17.3,65,07-02-2023,2023/07/15,747,1.79,1,0,n/a
52815,Johnson Ltd,Pakistan,FABRIC,0.8495,0.0472,0.0405,18.0,115,17-May-2025,2025/05/24,228.0,10.82,1,0,
35057,Alvarez and Sons,Vietnam,fabric,0.818,0.0349,0.0174,18.3,68,2023/11/22,12-15-2023,588.2,9.62,1,0,
26376,"Ramirez, Perry and Howard",Pakistan,zippers,0.832,0.0527,0.0231,12.5,115,25/09/2024,2024-10-07,766.7,11.21,1,0,
25608,Collins Group,VN,buttons,0.7595,0.0455,0.0411,23.4,105,11-13-2024,12-07-2024,730.5,9.21,1,0,
17789,"Goodman, Lawrence and Alexander",Sri Lanka,packaging,0.9728,0.0328,0.0149,11.1,115,06/04/2025,13/04/2025,20.0,0.59,0,0,
8784,Sherman-Davis,Sri Lanka,fabric,0.9499,0.0157,0.0,14.1,132,23/10/2023,05-Nov-2023,755.2,7.77,1,0,
21936,Williams PLC,Bangladesh,fabric,0.9403,0.0102,0.0521,11.4,190,19/11/2024,06-Dec-2024,1125.9,44.91,1,1,
46336,"Gallagher, Williams and Brown",Indonesia,packaging,0.8465,0.0431,0.042,25.7,99,21-Mar-2025,04-19-2025,1019.3,3.45,1,0,
59614,Briggs LLC,Pakistan,fabric,89.3%,0.0504,0.0209,11.5,104,24/12/2024,2025-01-05,711.6,5.28,1,0,
55736,Peterson-Osborne,IN,packaging,0.7892,0.0391,0.0398,26.3,24,09-Jun-2024,2024-07-04,1199.7,12.91,1,0,
3250,"Patterson, Oneill and Jones",Vietnam,trims,0.808,0.0829,0.0621,21.3,71,26-Oct-2023,11-15-2023,370.2,9.17,1,0,
16306,Duran PLC,Vietnam,fabric,0.8453,0.0039,0.0396,10.8,107,2025-04-02,2025/04/15,20,0.21,0,0,
34227,Washington-Barr,China,buttons,0.8613,0.0121,0.0168,21.8,120,2024-11-05,25/11/2024,793.9,6.34,1,0,customer requested rush
108,Martin-Crane,Bangladesh,buton,0.8546,0.0541,0.0591,20.0,68,2023-07-30,22/08/2023,632.6,8.75,1,0,
34249,Mendoza-Patterson,Vietnam,packaging,0.756,0.032,0.0556,23.5,64,29/03/2024,04-17-2024,472.9,5.38,1,0,
26067,Bryan Ltd,Pakistan,zippers,0.936,0.0304,0.0414,17.9,88,02-09-2023,19-Feb-2023,676.3,0.94,0,0,see email
11866,Contreras-Butler,Sri Lanka,BUTTONS,0.994,,,13.4,114,03-Jan-2025,01-16-2025,753.8,1.25,0,0,
52871,"Morris, Ford and Norris",Sri Lanka,thread,0.9264,0.0511,0.0367,16.1,135,14-Jun-2025,2025/07/08,518.5,0.0,0,0,
53997,Nguyen Group,Vietnam,packaging,0.9435,0.0387,0.0292,16.2,65,27/10/2024,2024/11/04,919.3,8.53,1,0,
44087,Allen Inc,India,buton,0.9057,0.0378,0.0413,15.7,74,27/04/2025,23/05/2025,177,0.0,0,0,
17690,"Frank, Smith and Martinez",VN,packaging,0.9082,0.0,0.0146,11.3,192,08-12-2023,2023-08-17,674.7,2.09,1,0,
32735,Sparks and Sons,LK,Zippers,0.8256,0.0332,0.0364,19.1,81,2024/04/13,17-Apr-2024,730.4,14.78,1,0,
3858,Johnson Ltd,Bangladesh,packaging,0.7397,0.0626,0.0625,24.2,51,11/01/2023,2023/01/30,937.5,8.06,1,0,
24951,Cox-Sanders,China,thread,0.9639,0.027,0.0158,12.6,145,2023-02-01,15-Feb-2023,"1,111",8.59,1,0,
49314,"Frazier, Long and Alvarez",VN,trims,0.8328,0.0294,0.0522,23.9,136,03-29-2024,04-22-2024,3175.6,37.95,0,1,
30471,Waters-Owens,INDONESIA,trims,0.984,0.0455,0.0215,12.4,105,2024-02-06,22/02/2024,586.6,0.0,0,0,
7577,"Ross, Kelly and Richard",Pakistan,DYE-CHEMICALS,0.7909,0.0545,,26.5,113,2024-06-15,07-10-2024,852.8,9.33,1,0,
51874,Howell-Anderson,Indonesia,fabric,0.9713,0.0181,0.019,19.1,92,15-Jul-2023,2023-08-06,,1.6,1,0,
5675,Tucker-Alexander,Pakistan,BUTTONS,0.6554,0.083,0.0561,24.1,54,10/11/2024,12-06-2024,709.9,10.13,1,0,
27605,Smith Ltd,China,trims,0.8793,0.0332,0.0317,18.5,61,26-Dec-2024,14-Jan-2025,825.0,4.803823636046803,1,0,
4541,Stephenson-Patton,Indonesia,buttons,0.9339,0.0,0.0175,13.5,115,28-Feb-2024,15/03/2024,611.9,2.5,1,0,
59524,"Prince, Dyer and Boyd",Bangladesh,packageing,0.9564,,0.0161,11.4,130,2025-02-10,02-26-2025,792.0,4.9,1,0,
29288,Tucker-Alexander,Pakistan,buttons,0.6554,0.083,0.0561,24.1,54,12/08/2024,29/08/2024,697.9,23.54,1,0,see email
6923,Johnson PLC,P.R. China,dye_chemicals,0.7793,,0.0288,19.6,107,2024-03-31,2024-04-21,1051.3,1.44,0,0,
22510,Vance-Schaefer,Pakistan,dye_chemicals,0.9019,0.0549,0.0569,22.8,95,01-21-2023,02-09-2023,492.9,4.81,1,0,
59166,Lee-Jacobs,ID,packaging,0.9168,0.0262,0.0342,11.2,41,03-Sep-2023,2023/09/17,609.5,7.84,1,0,
48549,Collins Inc,Pakistan,trims,0.8886,0.0463,0.0128,16.3,100,2024/02/04,14/02/2024,1039.4,12.38,1,0,
1889,Harris PLC,China,trims,0.8934,0.0,,12.2,110,01-29-2024,02-16-2024,962,0.0,0,0,
23848,Delgado-Mueller,india,fabric,0.83,0.038,0.039,16.2,144,2025/06/16,24/06/2025,992.6,7.24,1,0,
13134,Morris Ltd,Bangla Desh,buttons,74.0%,0.0561,0.0449,27.6,75,2024/03/15,2024-04-15,405.4,6.84,1,0,
29230,"Doyle, King and Jones",china,buttons,0.7583,0.0878,0.0446,27.1,36,22-Aug-2024,2024/09/05,66.5,28.81,1,1,
37453,Scott-Ford,Pakistan,packaging,78.8%,,0.0539,19.9,134,02/11/2024,24-Nov-2024,823.7,10.48,1,0,
58509,Price Group,China,dye_chemicals,0.8932,0.0099,0.001,7.3,142,2024-01-20,02-Feb-2024,856.9,,1,0,
39617,"Huynh, Rivera and Holden",Bangladesh,packaging,0.9593,0.0196,0.0049,16.5,28,2024-05-21,2024-06-11,616.3,1.4,0,0,
9564,"Coleman, Campbell and Stanley",Pakistan,buttons,0.9727,0.0363,0.0333,8.3,153,05-May-2023,12/05/2023,625.7,4.6,1,0,
